mem num,zipcode
71226,48104
71226,48104
71226,48104
71226,48104
71230,48104
71230,48104
71230,48104
71230,48104
71252,0
71252,0
71270,48843
71284,48103
71284,48103
71284,48103
71284,48103
71284,48103
71284,48103
71292,48103
71292,48103
71292,48103
71292,48103
71292,48103
71292,48103
71298,48105
71298,48105
71298,48105
71298,48105
71298,48105
71298,48105
71334,48103
71334,48103
71334,48103
71334,48103
71334,48103
71334,48103
71348,48104
71348,48104
71348,48104
71348,48104
71354,0
71354,0
71360,48189
71360,48189
71360,48189
71360,48189
71362,48104
71362,48104
71362,48104
71362,48104
71368,48111
71368,48111
71368,48111
71368,48111
71386,48103
71386,48103
71386,48103
71386,48103
71386,48103
71386,48103
71392,48103
71392,48103
71392,48103
71392,48103
71392,48103
71392,48103
71412,0
71412,0
71420,48103
71420,48103
71420,48103
71420,48103
71420,48103
71420,48103
71436,49186
71446,48103
71446,48103
71446,48103
71446,48103
71446,48103
71446,48103
69624,48103
69624,48103
69624,48103
69624,48103
69624,48103
69624,48103
69654,48103
69654,48103
69654,48103
69654,48103
69654,48103
69654,48103
69658,48105
69658,48105
69658,48105
69658,48105
69658,48105
69658,48105
69722,48103
69722,48103
69722,48103
69722,48103
69722,48103
69722,48103
69746,49230
69750,48104
69750,48104
69750,48104
69750,48104
69752,48103
69752,48103
69752,48103
69752,48103
69752,48103
69752,48103
69764,48103
69764,48103
69764,48103
69764,48103
69764,48103
69764,48103
69784,48104
69784,48104
69784,48104
69784,48104
69806,48104
69806,48104
69806,48104
69806,48104
69814,48111
69814,48111
69814,48111
69814,48111
69866,481975305
70004,48105
70004,48105
70004,48105
70004,48105
70004,48105
70004,48105
70016,48104
70016,48104
70016,48104
70016,48104
70032,48104
70032,48104
70032,48104
70032,48104
70034,48104
70034,48104
70034,48104
70034,48104
70060,48103
70060,48103
70060,48103
70060,48103
70060,48103
70060,48103
70116,49746
70270,48108
70298,48170
70312,48103
70312,48103
70312,48103
70312,48103
70312,48103
70312,48103
70318,48116
70318,48116
70318,48116
70318,48116
70318,48116
70348,48104
70348,48104
70348,48104
70348,48104
70390,48104
70390,48104
70390,48104
70390,48104
70452,48197
70452,48197
70452,48197
70452,48197
70452,48197
70452,48197
70528,48104
70528,48104
70528,48104
70528,48104
70590,48116
70590,48116
70590,48116
70590,48116
70590,48116
70600,48104
70600,48104
70600,48104
70600,48104
70642,48198
70642,48198
70642,48198
70642,48198
70642,48198
70650,48130
70650,48130
70650,48130
70650,48130
70650,48130
70650,48130
70650,48130
70686,48103
70686,48103
70686,48103
70686,48103
70686,48103
70686,48103
70726,48104
70726,48104
70726,48104
70726,48104
70732,48104
70732,48104
70732,48104
70732,48104
70756,48105
70756,48105
70756,48105
70756,48105
70756,48105
70756,48105
68184,48103
68184,48103
68184,48103
68184,48103
68184,48103
68184,48103
68206,48105
68206,48105
68206,48105
68206,48105
68206,48105
68206,48105
68226,48103
68226,48103
68226,48103
68226,48103
68226,48103
68226,48103
68270,48103
68270,48103
68270,48103
68270,48103
68270,48103
68270,48103
68300,48108
68410,48103
68410,48103
68410,48103
68410,48103
68410,48103
68410,48103
68428,48103
68428,48103
68428,48103
68428,48103
68428,48103
68428,48103
68468,48109
68468,48109
68500,48104
68500,48104
68500,48104
68500,48104
68702,48104
68702,48104
68702,48104
68702,48104
68730,48108
68744,48105
68744,48105
68744,48105
68744,48105
68744,48105
68744,48105
68786,48104
68786,48104
68786,48104
68786,48104
68792,48197
68792,48197
68792,48197
68792,48197
68792,48197
68792,48197
68802,48067
68908,48197
68908,48197
68908,48197
68908,48197
68908,48197
68908,48197
68922,48104
68922,48104
68922,48104
68922,48104
69158,48103
69158,48103
69158,48103
69158,48103
69158,48103
69158,48103
69202,48104
69202,48104
69202,48104
69202,48104
69232,48103
69232,48103
69232,48103
69232,48103
69232,48103
69232,48103
69312,48103
69312,48103
69312,48103
69312,48103
69312,48103
69312,48103
69368,48154
69422,49259
69424,48103
69424,48103
69424,48103
69424,48103
69424,48103
69424,48103
69426,48196
69458,48198
69458,48198
69458,48198
69458,48198
69458,48198
69502,48104
69502,48104
69502,48104
69502,48104
69504,48197
69504,48197
69504,48197
69504,48197
69504,48197
69504,48197
69512,48198
69512,48198
69512,48198
69512,48198
69512,48198
69528,48104
69528,48104
69528,48104
69528,48104
69570,48105
69570,48105
69570,48105
69570,48105
69570,48105
69570,48105
69580,48843
69618,48111
69618,48111
69618,48111
69618,48111
66604,48108
66606,48103
66606,48103
66606,48103
66606,48103
66606,48103
66606,48103
66686,48104
66686,48104
66686,48104
66686,48104
66806,48103
66806,48103
66806,48103
66806,48103
66806,48103
66806,48103
67044,48103
67044,48103
67044,48103
67044,48103
67044,48103
67044,48103
67132,48103
67132,48103
67132,48103
67132,48103
67132,48103
67132,48103
67138,48104
67138,48104
67138,48104
67138,48104
67216,48104
67216,48104
67216,48104
67216,48104
67228,48108
67264,48103
67264,48103
67264,48103
67264,48103
67264,48103
67264,48103
67284,48107
67284,48107
67368,48160
67368,48160
67368,48160
67368,48160
67368,48160
67368,48160
67368,48160
67368,48160
67368,48160
67380,48103
67380,48103
67380,48103
67380,48103
67380,48103
67380,48103
67426,48104
67426,48104
67426,48104
67426,48104
67454,48103
67454,48103
67454,48103
67454,48103
67454,48103
67454,48103
67490,48104
67490,48104
67490,48104
67490,48104
67502,48105
67502,48105
67502,48105
67502,48105
67502,48105
67502,48105
67504,48105
67504,48105
67504,48105
67504,48105
67504,48105
67504,48105
67566,48104
67566,48104
67566,48104
67566,48104
67628,48103
67628,48103
67628,48103
67628,48103
67628,48103
67628,48103
67640,48118
67640,48118
67640,48118
67640,48118
67640,48118
67640,48118
67640,48118
67724,48103
67724,48103
67724,48103
67724,48103
67724,48103
67724,48103
67764,48197
67764,48197
67764,48197
67764,48197
67764,48197
67764,48197
67808,48103
67808,48103
67808,48103
67808,48103
67808,48103
67808,48103
67872,48103
67872,48103
67872,48103
67872,48103
67872,48103
67872,48103
67894,48104
67894,48104
67894,48104
67894,48104
67902,48104
67902,48104
67902,48104
67902,48104
67982,48103
67982,48103
67982,48103
67982,48103
67982,48103
67982,48103
68022,48103
68022,48103
68022,48103
68022,48103
68022,48103
68022,48103
68036,48104
68036,48104
68036,48104
68036,48104
68038,48104
68038,48104
68038,48104
68038,48104
68066,481091316
64394,48108
64402,48108
64454,48070
64454,48070
64454,48070
64762,48104
64762,48104
64762,48104
64762,48104
64802,48104
64802,48104
64802,48104
64802,48104
64896,48105
64896,48105
64896,48105
64896,48105
64896,48105
64896,48105
64944,48198
64944,48198
64944,48198
64944,48198
64944,48198
65030,48103
65030,48103
65030,48103
65030,48103
65030,48103
65030,48103
65036,48103
65036,48103
65036,48103
65036,48103
65036,48103
65036,48103
65038,48108
65252,48104
65252,48104
65252,48104
65252,48104
65288,481034243
65414,48176
65418,48178
65488,48105
65488,48105
65488,48105
65488,48105
65488,48105
65488,48105
65774,48104
65774,48104
65774,48104
65774,48104
65916,0
65916,0
65950,48104
65950,48104
65950,48104
65950,48104
65970,48103
65970,48103
65970,48103
65970,48103
65970,48103
65970,48103
66000,48130
66000,48130
66000,48130
66000,48130
66000,48130
66000,48130
66000,48130
66020,48103
66020,48103
66020,48103
66020,48103
66020,48103
66020,48103
66138,48103
66138,48103
66138,48103
66138,48103
66138,48103
66138,48103
66158,48103
66158,48103
66158,48103
66158,48103
66158,48103
66158,48103
66180,48105
66180,48105
66180,48105
66180,48105
66180,48105
66180,48105
66212,48105
66212,48105
66212,48105
66212,48105
66212,48105
66212,48105
66216,48105
66216,48105
66216,48105
66216,48105
66216,48105
66216,48105
66316,48103
66316,48103
66316,48103
66316,48103
66316,48103
66316,48103
66346,48104
66346,48104
66346,48104
66346,48104
66358,48130
66358,48130
66358,48130
66358,48130
66358,48130
66358,48130
66358,48130
66368,48109
66368,48109
66376,48104
66376,48104
66376,48104
66376,48104
66510,48380
66510,48380
66588,48100
66598,48105
66598,48105
66598,48105
66598,48105
66598,48105
66598,48105
62398,48198
62398,48198
62398,48198
62398,48198
62398,48198
62402,48158
62402,48158
62402,48158
62402,48158
62568,48103
62568,48103
62568,48103
62568,48103
62568,48103
62568,48103
62706,48103
62706,48103
62706,48103
62706,48103
62706,48103
62706,48103
62820,48143
62866,48104
62866,48104
62866,48104
62866,48104
62968,48103
62968,48103
62968,48103
62968,48103
62968,48103
62968,48103
62978,48103
62978,48103
62978,48103
62978,48103
62978,48103
62978,48103
63058,48197
63058,48197
63058,48197
63058,48197
63058,48197
63058,48197
63372,48103
63372,48103
63372,48103
63372,48103
63372,48103
63372,48103
63574,48105
63574,48105
63574,48105
63574,48105
63574,48105
63574,48105
63582,48105
63582,48105
63582,48105
63582,48105
63582,48105
63582,48105
63602,48104
63602,48104
63602,48104
63602,48104
63818,48103
63818,48103
63818,48103
63818,48103
63818,48103
63818,48103
63882,48169
63882,48169
63882,48169
64114,48116
64114,48116
64114,48116
64114,48116
64114,48116
64118,48103
64118,48103
64118,48103
64118,48103
64118,48103
64118,48103
64120,48116
64120,48116
64120,48116
64120,48116
64120,48116
64238,48106
64372,48103
64372,48103
64372,48103
64372,48103
64372,48103
64372,48103
64384,48105
64384,48105
64384,48105
64384,48105
64384,48105
64384,48105
59682,48103
59682,48103
59682,48103
59682,48103
59682,48103
59682,48103
59758,48105
59758,48105
59758,48105
59758,48105
59758,48105
59758,48105
59944,48104
59944,48104
59944,48104
59944,48104
60114,48103
60114,48103
60114,48103
60114,48103
60114,48103
60114,48103
60242,48197
60242,48197
60242,48197
60242,48197
60242,48197
60242,48197
60248,48197
60248,48197
60248,48197
60248,48197
60248,48197
60248,48197
60500,48104
60500,48104
60500,48104
60500,48104
60618,48103
60618,48103
60618,48103
60618,48103
60618,48103
60618,48103
60624,48103
60624,48103
60624,48103
60624,48103
60624,48103
60624,48103
60680,48197
60680,48197
60680,48197
60680,48197
60680,48197
60680,48197
60926,483771158
60928,48105
60928,48105
60928,48105
60928,48105
60928,48105
60928,48105
61044,48105
61044,48105
61044,48105
61044,48105
61044,48105
61044,48105
61080,48169
61080,48169
61080,48169
61198,48104
61198,48104
61198,48104
61198,48104
61514,48103
61514,48103
61514,48103
61514,48103
61514,48103
61514,48103
61594,48103
61594,48103
61594,48103
61594,48103
61594,48103
61594,48103
61616,48103
61616,48103
61616,48103
61616,48103
61616,48103
61616,48103
61672,48105
61672,48105
61672,48105
61672,48105
61672,48105
61672,48105
61748,48104
61748,48104
61748,48104
61748,48104
61778,48189
61778,48189
61778,48189
61778,48189
61928,48105
61928,48105
61928,48105
61928,48105
61928,48105
61928,48105
61962,48103
61962,48103
61962,48103
61962,48103
61962,48103
61962,48103
62002,48103
62002,48103
62002,48103
62002,48103
62002,48103
62002,48103
62046,48105
62046,48105
62046,48105
62046,48105
62046,48105
62046,48105
62260,48103
62260,48103
62260,48103
62260,48103
62260,48103
62260,48103
62274,48103
62274,48103
62274,48103
62274,48103
62274,48103
62274,48103
62312,48197
62312,48197
62312,48197
62312,48197
62312,48197
62312,48197
62314,48103
62314,48103
62314,48103
62314,48103
62314,48103
62314,48103
56962,49203
56980,48104
56980,48104
56980,48104
56980,48104
57044,48150
57122,48130
57122,48130
57122,48130
57122,48130
57122,48130
57122,48130
57122,48130
57216,481041830
57334,48116
57334,48116
57334,48116
57334,48116
57334,48116
57354,48103
57354,48103
57354,48103
57354,48103
57354,48103
57354,48103
57408,48034
57426,48105
57426,48105
57426,48105
57426,48105
57426,48105
57426,48105
57484,48104
57484,48104
57484,48104
57484,48104
57542,48105
57542,48105
57542,48105
57542,48105
57542,48105
57542,48105
57622,48176
57742,48198
57742,48198
57742,48198
57742,48198
57742,48198
57778,48130
57778,48130
57778,48130
57778,48130
57778,48130
57778,48130
57778,48130
57836,48103
57836,48103
57836,48103
57836,48103
57836,48103
57836,48103
57844,48105
57844,48105
57844,48105
57844,48105
57844,48105
57844,48105
57872,48108
57978,48167
57978,48167
57978,48167
58072,48103
58072,48103
58072,48103
58072,48103
58072,48103
58072,48103
58078,48105
58078,48105
58078,48105
58078,48105
58078,48105
58078,48105
58140,48104
58140,48104
58140,48104
58140,48104
58328,48158
58328,48158
58328,48158
58328,48158
58476,48105
58476,48105
58476,48105
58476,48105
58476,48105
58476,48105
58550,48104
58550,48104
58550,48104
58550,48104
58578,48105
58578,48105
58578,48105
58578,48105
58578,48105
58578,48105
58762,48104
58762,48104
58762,48104
58762,48104
58864,44053
58864,44053
58908,48104
58908,48104
58908,48104
58908,48104
58994,48176
59026,48104
59026,48104
59026,48104
59026,48104
59060,48103
59060,48103
59060,48103
59060,48103
59060,48103
59060,48103
59122,48103
59122,48103
59122,48103
59122,48103
59122,48103
59122,48103
59248,48104
59248,48104
59248,48104
59248,48104
59288,48130
59288,48130
59288,48130
59288,48130
59288,48130
59288,48130
59288,48130
59372,48103
59372,48103
59372,48103
59372,48103
59372,48103
59372,48103
59470,48103
59470,48103
59470,48103
59470,48103
59470,48103
59470,48103
59520,48176
59524,48104
59524,48104
59524,48104
59524,48104
59574,48109
59574,48109
59624,48111
59624,48111
59624,48111
59624,48111
59652,48104
59652,48104
59652,48104
59652,48104
59656,48104
59656,48104
59656,48104
59656,48104
59660,48103
59660,48103
59660,48103
59660,48103
59660,48103
59660,48103
55074,48104
55074,48104
55074,48104
55074,48104
55096,48105
55096,48105
55096,48105
55096,48105
55096,48105
55096,48105
55196,48103
55196,48103
55196,48103
55196,48103
55196,48103
55196,48103
55282,48103
55282,48103
55282,48103
55282,48103
55282,48103
55282,48103
55432,48158
55432,48158
55432,48158
55432,48158
55492,48104
55492,48104
55492,48104
55492,48104
55718,48105
55718,48105
55718,48105
55718,48105
55718,48105
55718,48105
55828,48160
55828,48160
55828,48160
55828,48160
55828,48160
55828,48160
55828,48160
55828,48160
55828,48160
55878,48109
55878,48109
55910,48103
55910,48103
55910,48103
55910,48103
55910,48103
55910,48103
55922,48118
55922,48118
55922,48118
55922,48118
55922,48118
55922,48118
55922,48118
55946,48105
55946,48105
55946,48105
55946,48105
55946,48105
55946,48105
55988,48103
55988,48103
55988,48103
55988,48103
55988,48103
55988,48103
55996,48103
55996,48103
55996,48103
55996,48103
55996,48103
55996,48103
56000,48165
56026,48103
56026,48103
56026,48103
56026,48103
56026,48103
56026,48103
56040,48103
56040,48103
56040,48103
56040,48103
56040,48103
56040,48103
56048,48103
56048,48103
56048,48103
56048,48103
56048,48103
56048,48103
56060,48103
56060,48103
56060,48103
56060,48103
56060,48103
56060,48103
56084,48103
56084,48103
56084,48103
56084,48103
56084,48103
56084,48103
56094,48108
56154,48168
56154,48168
56156,48130
56156,48130
56156,48130
56156,48130
56156,48130
56156,48130
56156,48130
56184,48103
56184,48103
56184,48103
56184,48103
56184,48103
56184,48103
56190,48108
56198,48103
56198,48103
56198,48103
56198,48103
56198,48103
56198,48103
56228,48158
56228,48158
56228,48158
56228,48158
56492,48105
56492,48105
56492,48105
56492,48105
56492,48105
56492,48105
56598,48197
56598,48197
56598,48197
56598,48197
56598,48197
56598,48197
56602,48103
56602,48103
56602,48103
56602,48103
56602,48103
56602,48103
56742,48108
56806,48158
56806,48158
56806,48158
56806,48158
52790,48189
52790,48189
52790,48189
52790,48189
52810,48178
52910,48906
52940,48103
52940,48103
52940,48103
52940,48103
52940,48103
52940,48103
52964,48104
52964,48104
52964,48104
52964,48104
53016,48105
53016,48105
53016,48105
53016,48105
53016,48105
53016,48105
53060,48103
53060,48103
53060,48103
53060,48103
53060,48103
53060,48103
53312,48104
53312,48104
53312,48104
53312,48104
53434,48103
53434,48103
53434,48103
53434,48103
53434,48103
53434,48103
53460,48108
53466,48103
53466,48103
53466,48103
53466,48103
53466,48103
53466,48103
53522,48104
53522,48104
53522,48104
53522,48104
53554,48116
53554,48116
53554,48116
53554,48116
53554,48116
53670,48104
53670,48104
53670,48104
53670,48104
53696,48104
53696,48104
53696,48104
53696,48104
53704,48109
53704,48109
53710,48104
53710,48104
53710,48104
53710,48104
53716,481063609
53748,48103
53748,48103
53748,48103
53748,48103
53748,48103
53748,48103
54116,48103
54116,48103
54116,48103
54116,48103
54116,48103
54116,48103
54180,49221
54180,49221
54182,49221
54182,49221
54188,48198
54188,48198
54188,48198
54188,48198
54188,48198
54200,48103
54200,48103
54200,48103
54200,48103
54200,48103
54200,48103
54336,48108
54358,48103
54358,48103
54358,48103
54358,48103
54358,48103
54358,48103
54362,48104
54362,48104
54362,48104
54362,48104
54384,48105
54384,48105
54384,48105
54384,48105
54384,48105
54384,48105
54386,48104
54386,48104
54386,48104
54386,48104
54482,48103
54482,48103
54482,48103
54482,48103
54482,48103
54482,48103
54640,48103
54640,48103
54640,48103
54640,48103
54640,48103
54640,48103
54678,48105
54678,48105
54678,48105
54678,48105
54678,48105
54678,48105
54772,48105
54772,48105
54772,48105
54772,48105
54772,48105
54772,48105
54820,48103
54820,48103
54820,48103
54820,48103
54820,48103
54820,48103
54832,48103
54832,48103
54832,48103
54832,48103
54832,48103
54832,48103
51336,481082607
51654,48103
51654,48103
51654,48103
51654,48103
51654,48103
51654,48103
51714,48176
51750,48228
51776,48104
51776,48104
51776,48104
51776,48104
51830,48104
51830,48104
51830,48104
51830,48104
51984,48103
51984,48103
51984,48103
51984,48103
51984,48103
51984,48103
51988,48103
51988,48103
51988,48103
51988,48103
51988,48103
51988,48103
52016,48104
52016,48104
52016,48104
52016,48104
52126,48178
52142,48103
52142,48103
52142,48103
52142,48103
52142,48103
52142,48103
52210,48103
52210,48103
52210,48103
52210,48103
52210,48103
52210,48103
52260,48110
52260,48110
52260,48110
52282,48103
52282,48103
52282,48103
52282,48103
52282,48103
52282,48103
52308,48104
52308,48104
52308,48104
52308,48104
52376,48104
52376,48104
52376,48104
52376,48104
52406,46032
52552,48103
52552,48103
52552,48103
52552,48103
52552,48103
52552,48103
52570,48104
52570,48104
52570,48104
52570,48104
52582,48104
52582,48104
52582,48104
52582,48104
52712,48105
52712,48105
52712,48105
52712,48105
52712,48105
52712,48105
52732,48103
52732,48103
52732,48103
52732,48103
52732,48103
52732,48103
52782,48197
52782,48197
52782,48197
52782,48197
52782,48197
52782,48197
48378,48104
48378,48104
48378,48104
48378,48104
48388,48103
48388,48103
48388,48103
48388,48103
48388,48103
48388,48103
48420,48104
48420,48104
48420,48104
48420,48104
48504,48130
48504,48130
48504,48130
48504,48130
48504,48130
48504,48130
48504,48130
48732,49304
48734,48108
48872,48103
48872,48103
48872,48103
48872,48103
48872,48103
48872,48103
48964,48103
48964,48103
48964,48103
48964,48103
48964,48103
48964,48103
49174,48843
49354,48105
49354,48105
49354,48105
49354,48105
49354,48105
49354,48105
49382,48104
49382,48104
49382,48104
49382,48104
49398,48108
49408,29205
49408,29205
49430,48105
49430,48105
49430,48105
49430,48105
49430,48105
49430,48105
49586,32952
49586,32952
49686,48105
49686,48105
49686,48105
49686,48105
49686,48105
49686,48105
49698,49002
49698,49002
49704,48131
49704,48131
49704,48131
49710,48105
49710,48105
49710,48105
49710,48105
49710,48105
49710,48105
49806,48111
49806,48111
49806,48111
49806,48111
49810,48104
49810,48104
49810,48104
49810,48104
49814,48108
49824,48103
49824,48103
49824,48103
49824,48103
49824,48103
49824,48103
50038,481042134
50046,48107
50046,48107
50200,48105
50200,48105
50200,48105
50200,48105
50200,48105
50200,48105
50270,48103
50270,48103
50270,48103
50270,48103
50270,48103
50270,48103
50432,481139596
50476,48137
50476,48137
50476,48137
50510,48103
50510,48103
50510,48103
50510,48103
50510,48103
50510,48103
50620,48104
50620,48104
50620,48104
50620,48104
50696,48118
50696,48118
50696,48118
50696,48118
50696,48118
50696,48118
50696,48118
50774,48103
50774,48103
50774,48103
50774,48103
50774,48103
50774,48103
50790,48104
50790,48104
50790,48104
50790,48104
50994,48103
50994,48103
50994,48103
50994,48103
50994,48103
50994,48103
51042,48106
46812,48105
46812,48105
46812,48105
46812,48105
46812,48105
46812,48105
46826,48108
47022,48104
47022,48104
47022,48104
47022,48104
47028,481034142
47038,48105
47038,48105
47038,48105
47038,48105
47038,48105
47038,48105
47050,48103
47050,48103
47050,48103
47050,48103
47050,48103
47050,48103
47060,48107
47060,48107
47216,48104
47216,48104
47216,48104
47216,48104
47256,48160
47256,48160
47256,48160
47256,48160
47256,48160
47256,48160
47256,48160
47256,48160
47256,48160
47268,48103
47268,48103
47268,48103
47268,48103
47268,48103
47268,48103
47294,48103
47294,48103
47294,48103
47294,48103
47294,48103
47294,48103
47298,48104
47298,48104
47298,48104
47298,48104
47310,48105
47310,48105
47310,48105
47310,48105
47310,48105
47310,48105
47314,48118
47314,48118
47314,48118
47314,48118
47314,48118
47314,48118
47314,48118
47466,48197
47466,48197
47466,48197
47466,48197
47466,48197
47466,48197
47478,48103
47478,48103
47478,48103
47478,48103
47478,48103
47478,48103
47492,48103
47492,48103
47492,48103
47492,48103
47492,48103
47492,48103
47528,48076
47528,48076
47528,48076
47604,49686
47604,49686
47698,48315
47698,48315
47698,48315
47840,49103
47840,49103
47840,49103
47840,49103
47856,48198
47856,48198
47856,48198
47856,48198
47856,48198
47906,48104
47906,48104
47906,48104
47906,48104
47908,48105
47908,48105
47908,48105
47908,48105
47908,48105
47908,48105
48096,28601
48096,28601
48096,28601
48096,28601
48096,28601
48096,28601
48110,48178
48120,48169
48120,48169
48120,48169
48128,48103
48128,48103
48128,48103
48128,48103
48128,48103
48128,48103
48142,48103
48142,48103
48142,48103
48142,48103
48142,48103
48142,48103
48148,48108
44756,48103
44756,48103
44756,48103
44756,48103
44756,48103
44756,48103
44766,48104
44766,48104
44766,48104
44766,48104
44770,48103
44770,48103
44770,48103
44770,48103
44770,48103
44770,48103
44826,48103
44826,48103
44826,48103
44826,48103
44826,48103
44826,48103
44914,48105
44914,48105
44914,48105
44914,48105
44914,48105
44914,48105
44958,48104
44958,48104
44958,48104
44958,48104
45050,48108
45092,48104
45092,48104
45092,48104
45092,48104
45164,48103
45164,48103
45164,48103
45164,48103
45164,48103
45164,48103
45228,48169
45228,48169
45228,48169
45232,48103
45232,48103
45232,48103
45232,48103
45232,48103
45232,48103
45244,48167
45244,48167
45244,48167
45248,48176
45362,48108
45364,48103
45364,48103
45364,48103
45364,48103
45364,48103
45364,48103
45422,27519
45532,48104
45532,48104
45532,48104
45532,48104
45548,48104
45548,48104
45548,48104
45548,48104
45632,48116
45632,48116
45632,48116
45632,48116
45632,48116
45668,48105
45668,48105
45668,48105
45668,48105
45668,48105
45668,48105
45692,48103
45692,48103
45692,48103
45692,48103
45692,48103
45692,48103
45694,48103
45694,48103
45694,48103
45694,48103
45694,48103
45694,48103
45804,48104
45804,48104
45804,48104
45804,48104
45826,48104
45826,48104
45826,48104
45826,48104
45930,61032
45930,61032
45990,48104
45990,48104
45990,48104
45990,48104
46008,48104
46008,48104
46008,48104
46008,48104
46052,48104
46052,48104
46052,48104
46052,48104
46104,48103
46104,48103
46104,48103
46104,48103
46104,48103
46104,48103
46160,48103
46160,48103
46160,48103
46160,48103
46160,48103
46160,48103
46232,48103
46232,48103
46232,48103
46232,48103
46232,48103
46232,48103
46388,48103
46388,48103
46388,48103
46388,48103
46388,48103
46388,48103
46400,48103
46400,48103
46400,48103
46400,48103
46400,48103
46400,48103
46424,48111
46424,48111
46424,48111
46424,48111
46562,48104
46562,48104
46562,48104
46562,48104
46564,48106
46570,48083
46626,48108
46636,48197
46636,48197
46636,48197
46636,48197
46636,48197
46636,48197
43496,48104
43496,48104
43496,48104
43496,48104
43498,48104
43498,48104
43498,48104
43498,48104
43532,48111
43532,48111
43532,48111
43532,48111
43534,48043
43534,48043
43536,48108
43572,48189
43572,48189
43572,48189
43572,48189
43576,48130
43576,48130
43576,48130
43576,48130
43576,48130
43576,48130
43576,48130
43592,48103
43592,48103
43592,48103
43592,48103
43592,48103
43592,48103
43686,48108
43696,48104
43696,48104
43696,48104
43696,48104
43708,48197
43708,48197
43708,48197
43708,48197
43708,48197
43708,48197
43712,48103
43712,48103
43712,48103
43712,48103
43712,48103
43712,48103
43788,48103
43788,48103
43788,48103
43788,48103
43788,48103
43788,48103
43950,48178
43994,48103
43994,48103
43994,48103
43994,48103
43994,48103
43994,48103
44016,48103
44016,48103
44016,48103
44016,48103
44016,48103
44016,48103
44020,48105
44020,48105
44020,48105
44020,48105
44020,48105
44020,48105
44058,48103
44058,48103
44058,48103
44058,48103
44058,48103
44058,48103
44090,48106
44128,48103
44128,48103
44128,48103
44128,48103
44128,48103
44128,48103
44144,48189
44144,48189
44144,48189
44144,48189
44146,49240
44158,48103
44158,48103
44158,48103
44158,48103
44158,48103
44158,48103
44166,48103
44166,48103
44166,48103
44166,48103
44166,48103
44166,48103
44196,48103
44196,48103
44196,48103
44196,48103
44196,48103
44196,48103
44202,48118
44202,48118
44202,48118
44202,48118
44202,48118
44202,48118
44202,48118
44232,48104
44232,48104
44232,48104
44232,48104
44274,48104
44274,48104
44274,48104
44274,48104
44400,48104
44400,48104
44400,48104
44400,48104
44408,48103
44408,48103
44408,48103
44408,48103
44408,48103
44408,48103
44448,48105
44448,48105
44448,48105
44448,48105
44448,48105
44448,48105
44464,48103
44464,48103
44464,48103
44464,48103
44464,48103
44464,48103
44516,48103
44516,48103
44516,48103
44516,48103
44516,48103
44516,48103
44538,48104
44538,48104
44538,48104
44538,48104
44542,48104
44542,48104
44542,48104
44542,48104
44582,49286
44674,48103
44674,48103
44674,48103
44674,48103
44674,48103
44674,48103
41826,48103
41826,48103
41826,48103
41826,48103
41826,48103
41826,48103
41974,48105
41974,48105
41974,48105
41974,48105
41974,48105
41974,48105
42026,49240
42158,48103
42158,48103
42158,48103
42158,48103
42158,48103
42158,48103
42230,48108
42698,48103
42698,48103
42698,48103
42698,48103
42698,48103
42698,48103
42964,48105
42964,48105
42964,48105
42964,48105
42964,48105
42964,48105
42976,48104
42976,48104
42976,48104
42976,48104
43004,48103
43004,48103
43004,48103
43004,48103
43004,48103
43004,48103
43012,48104
43012,48104
43012,48104
43012,48104
43202,48187
43202,48187
43206,48105
43206,48105
43206,48105
43206,48105
43206,48105
43206,48105
43208,48130
43208,48130
43208,48130
43208,48130
43208,48130
43208,48130
43208,48130
43240,48105
43240,48105
43240,48105
43240,48105
43240,48105
43240,48105
43248,48105
43248,48105
43248,48105
43248,48105
43248,48105
43248,48105
43250,48104
43250,48104
43250,48104
43250,48104
43260,48104
43260,48104
43260,48104
43260,48104
43262,48108
43266,48109
43266,48109
43270,48103
43270,48103
43270,48103
43270,48103
43270,48103
43270,48103
43272,48105
43272,48105
43272,48105
43272,48105
43272,48105
43272,48105
43274,48104
43274,48104
43274,48104
43274,48104
43280,48108
43296,48107
43296,48107
43322,48103
43322,48103
43322,48103
43322,48103
43322,48103
43322,48103
43358,48104
43358,48104
43358,48104
43358,48104
43390,48104
43390,48104
43390,48104
43390,48104
43396,48103
43396,48103
43396,48103
43396,48103
43396,48103
43396,48103
43470,48109
43470,48109
40472,48104
40472,48104
40472,48104
40472,48104
40506,48103
40506,48103
40506,48103
40506,48103
40506,48103
40506,48103
40566,48105
40566,48105
40566,48105
40566,48105
40566,48105
40566,48105
40640,48103
40640,48103
40640,48103
40640,48103
40640,48103
40640,48103
40700,48118
40700,48118
40700,48118
40700,48118
40700,48118
40700,48118
40700,48118
40746,48105
40746,48105
40746,48105
40746,48105
40746,48105
40746,48105
40752,48103
40752,48103
40752,48103
40752,48103
40752,48103
40752,48103
40794,48725
40794,48725
40794,48725
40896,48103
40896,48103
40896,48103
40896,48103
40896,48103
40896,48103
40988,48103
40988,48103
40988,48103
40988,48103
40988,48103
40988,48103
41018,48103
41018,48103
41018,48103
41018,48103
41018,48103
41018,48103
41060,48118
41060,48118
41060,48118
41060,48118
41060,48118
41060,48118
41060,48118
41088,481082607
41110,49240
41158,48104
41158,48104
41158,48104
41158,48104
41172,48105
